|IMDB_titleID|category|title|release_year|seasons|movie_duration|average_rating|number_rating|director|casting|country|date_added|parental_guideline|listed_in|summary
774|/title/tt2066832/|Movie|Barbie: Princess Charm School|2011||80|6.4|1679|Ezekiel Norton|Diana Kaarina, Morwenna Banks, Nicole Oliver, Brittney Wilson, Ali Liebert, Shannon Chan-Kent, Madeleine Peters, Cathy Weseluck, Ellen Kennedy, Vincent Tong, Derek Waters, Brian Drummond, Tabitha St. Germain, Bethany Brown, Miranda Nolte, Kelly Metzger, Kazumi Evans, Anna Cummer|United States, Canada|October 1, 2017|TV-Y|Children & Family Movies|Blair Willows is excited when she gets to go to Princess Charm School, where she meets princesses Delancy and Hadley, and searches for a magic crown.
775|/title/tt5042436/|Movie|Barbie: Spy Squad|2016||75|5.6|579|Conrad Helten|Erica Lindbeck, Stephanie Sheh, Jenny Pellicer, Alyssya Swales, Elizabeth Irving, Brian Dobson, Rebecca Husain, Cathy Weseluck|United States, Canada|October 1, 2017|TV-Y|Children & Family Movies|A high-tech spy agency transforms Barbie and her best friends into secret agents, using their gymnastics skills to bring down a cunning cat burglar.
776|/title/tt2396690/|Movie|Barbie: The Princess & the Popstar|2012||75|5.7|1353|Ezekiel Norton|Kelly Sheridan, Jennifer Waris, Ashleigh Ball, Tiffany Kathryn, Ellie King, Peter Kelamis, Jonathan Holmes, Allison Warnyca, Christopher Gaze, Lauren Lavoie|United States|October 1, 2017|TV-Y|Children & Family Movies|Barbie stars as a princess who would rather sing and dance than be a royal. When a famous pop star visits the kingdom, they decide to switch places.
777|/title/tt6185658/|Movie|Barbie: Video Game Hero|2017||72|5.1|290|Conrad Helten, Ezekiel Norton, Michael Goguen|Erica Lindbeck, Sienna Bohn, Shannon Chan-Kent, Michael Dobson, Alyssya Swales, Rebekah Asselstine, Brad Swaile, Sam Vincent, Ingrid Nilson, Nesta Cooper|United States|October 1, 2017|TV-Y|Children & Family Movies|Pulled into her favorite video game, Barbie becomes a fun, roller-skating heroine who's battling a sinister emoji that's trying to take over.
778|/title/tt6348126/|TV Show|Beyblade Burst|2016|1||6.5|176||Marina Inoue, Junya Enoki, Fumihiro Okabayashi, Tsubasa Yonaga, Ayahi Takagaki, Yu Kobayashi|Japan|October 1, 2017|TV-Y7|Anime Series, Kids' TV|Middle schooler Valt Aoi, with his Beyblade Valtryek, faces off against friends, classmates and rivals to become the world's number one Blader.
779|/title/tt3183630/|Movie|Boy and the World|2013||80|7.6|5830|Alê Abreu|Vinícius Garcia, Felipe Zilse, Alê Abreu, Lu Horta, Marco Aurélio Campos, Cassius Romero, Alfredo Rollo|Brazil|October 1, 2017|PG|Children & Family Movies|Young Cuca leaves his idyllic village on a grand adventure to find his father, who has traveled to the city seeking work.
780|/title/tt5820022/|TV Show|City in the Sky|2016|1||8.0|192|||United Kingdom|October 1, 2017|TV-PG|British TV Shows, Docuseries, Science & Nature TV|This series explores the magnitude and scale of modern air travel, and the challenges faced by those responsible for its smooth functioning.
781|/title/tt8542634/|TV Show|Food: Delicious Science|2017|1||7.6|11||Michael Mosley, James Wong||October 1, 2017|TV-PG|Docuseries, Science & Nature TV|In this series, TV presenter Michael Mosley and botanist James Wong explore the physics, chemistry and biology inside every bite of food we eat.
782|/title/tt5317286/|Movie|Franca: Chaos and Creation|2016||79|7.6|390|Francesco Carrozzini||United States, Italy|October 1, 2017|TV-MA|Documentaries, International Movies|A documentary filmmaker chronicles the life and times of his mother, Franca Sozzani, the editor of Italian Vogue and a fashion-world provocateur.
783|/title/tt2347569/|Movie|Frances Ha|2012||86|7.4|64976|Noah Baumbach|Greta Gerwig, Mickey Sumner, Charlotte d'Amboise, Adam Driver, Hannah Dunne, Michael Esper, Grace Gummer, Patrick Heusinger, Josh Hamilton, Cindy Katz, Maya Kazan, Justine Lupe, Britta Phillips, Juliet Rylance, Dean Wareham, Michael Zegen|United States, Brazil|October 1, 2017|R|Comedies, Dramas, Independent Movies|Determined to make it as a modern dancer in New York, a young woman pursues her unlikely goal with more enthusiasm than natural talent.
784|/title/tt6263642/|Movie|Generation Iron 2|2017||107|6.1|2014|Vlad Yudin||United States|October 1, 2017|PG-13|Documentaries, Sports Movies|New-generation bodybuilding stars – including Rich Piana, Kai Greene and Calum von Moger – share their experiences competing in the demanding sport.
785|/title/tt6111628/|Movie|Ghost Patrol|2016||47|4.9|160|Karen J. Lloyd|Scott McNeil, Vincent Tong, Travis Turner, Shannon Chan-Kent, Lili Beaudoin|Canada|October 1, 2017|TV-Y7-FV|Children & Family Movies, Comedies|Two kids and their pet dog (aka the Ghost Patrol) get a call about an old manor and soon find they are investigating their first real haunted house.
786|/title/tt6986448/|TV Show|Great Yellowstone Thaw|2017|1||7.8|46|||United Kingdom|October 1, 2017|TV-PG|Docuseries, Science & Nature TV|This series explores the effects of the extreme temperature variations at Yellowstone National Park on the animals that live there.
787|/title/tt4647900/|Movie|I Am Bolt|2016||107|7.1|2845|Benjamin Turner, Gabe Turner|Usain Bolt|United Kingdom|October 1, 2017|PG|Documentaries, Sports Movies|Mixing archival footage with present-day interviews, Olympic champion and global icon Usain Bolt opens up about his athletic legacy.
788|/title/tt1618432/|Movie|I'm in Love with a Church Girl|2013||119|4.4|1623|Steve Race|Ja Rule, Adrienne Bailon, Stephen Baldwin, Vincent Pastore, Michael Madsen, T-Bone, Martin Kove, Toby Mac|United States|October 1, 2017|PG|Dramas, Faith & Spirituality, Romantic Movies|When a tough-minded ex-drug dealer falls for a beautiful but highly devout woman, their mutual attraction takes them both down a twisty path.
789|/title/tt4431208/|Movie|Ice Guardians|2016||108|7.5|1205|Brett Harvey|Dave Brown, Brett Hull, Rob Ray, Jarome Iginla, Wendel Clark, Scott Parker, Dave schultz, Jay Baruchel|Canada, Ireland, United States|October 1, 2017|TV-MA|Documentaries, International Movies, Sports Movies|"This film explores the controversial role of ice hockey ""enforcers,"" as well as the physical and mental price paid by the game's notorious tough guys."
790|/title/tt0069687/|TV Show|Justice in the City|2012|1||8.0|9043||Chris Tong, Shaun Chen, Emily Lim, Remus Kam, Zhang Shui Fa||October 1, 2017|TV-14|International TV Shows, TV Dramas|Repeatedly on opposite sides of civil cases, two lawyers fall in love outside the courtroom, but circumstances hinder their romance from blossoming.
791|/title/tt1640718/|Movie|Kahlil Gibran's The Prophet|2014||85|7.1|3904|Roger Allers, Gaëtan Brizzi, Paul Brizzi, Joan C. Gratz, Mohammed Saeed Harib, Tomm Moore, Nina Paley, Bill Plympton, Joann Sfar, Michael Socha|Liam Neeson, Salma Hayek, John Krasinski, Frank Langella, Alfred Molina, John Rhys-Davies, Quvenzhané Wallis|United States, France, Canada, Lebanon, Qatar|October 1, 2017|PG|Children & Family Movies, Dramas|A troubled young girl and her mother find solace on a journey with a subversive poet whose words captivate their hearts and imaginations.
792|/title/tt3689910/|Movie|Miss Hokusai|2015||90|6.7|2578|Keiichi Hara|Anne Watanabe, Yutaka Matsushige, Gaku Hamada, Kengo Kora, Jun Miho, Shion Shimizu, Michitaka Tsutsui, Ethan Murray, Kevin T. Collins, Barbara Goodson, Cindy Robinson, Mike Pollock, Robbie Daymond, Marc Diraison, Richard Epcar, Erica Lindbeck|Japan|October 1, 2017|PG-13|Anime Features|Herself a talented artist, O-Ei works with her father, Tetsuzo, later known as Hokusai, on the woodblock prints that would make Edo famous worldwide.
793|/title/tt5475710/|Movie|Monster High: Great Scarrier Reef|2016||72|6.1|278|William Lau|Larissa Galagher, Kate Higgins, Debi Derryberry, Salli Saffioti, America Young, Evan Smith, Lyndsy Kail, Rachel Staman, Cherami Leigh, Paula Rhodes, Erin Fitzgerald|United States|October 1, 2017|TV-Y7|Children & Family Movies|At a Monster High party, Lagoona and pals are sucked into the reef, where she'll have to come to terms with her flaws and confront an old frenemy.
794|/title/tt1789846/|Movie|Monster High: New Ghoul at School|2010||23|6.8|419|Audu Paden, Eric Radomski|Kate Higgins, Salli Saffioti, Debi Derryberry, Laura Bailey, Yuri Lowenthal, Audu Paden, Troy Baker, Erin Fitzgerald|United States|October 1, 2017|TV-Y7|Children & Family Movies|Insecure new student Frankie Stein struggles to fit in at Monster High, where ultra-cool ghoul Cleo De Nile and hunky monster Deuce rule the roost.
795|/title/tt2321405/|Movie|My Life as a Zucchini|2016||68|7.8|18580|Claude Barras|Gaspard Schlatter, Sixtine Murat, Paulin Jaccoud, Michel Vuillermoz, Raul Ribera, Estelle Hennard, Elliot Sanchez, Lou Wick, Brigitte Rosset, Natacha Koutchoumov, Monica Budde, Adrien Barazzone, Will Forte, Nick Offerman, Ellen Page, Amy Sedaris|Switzerland, France|October 1, 2017|PG-13|Comedies, Dramas, International Movies|A 9-year-old boy finds his life upended when he's sent to live in an orphanage in this stop-motion animated tale of loss, friendship and young love.
796|/title/tt5752856/|TV Show|Nature's Great Race|2016|1||7.0|20||Liz Bonnin|United Kingdom|October 1, 2017|TV-PG|British TV Shows, Docuseries, Science & Nature TV|Epic footage captures three of the world's most significant land migrations, following elephants, caribou and zebras on their treacherous journeys.
797|/title/tt1856057/|Movie|Phantom Boy|2015||85|6.6|1246|Jean-Loup Felicioli, Alain Gagnol|Marcus D'Angelo, Vincent D'Onofrio, Fred Armisen, Jared Padalecki, Joey Camen, Brian T. Delaney, Melissa Disney, Bill Lobley, Amanda Céline Miller, Dana Snyder, Stephanie Sheh|France, Belgium|October 1, 2017|PG|Action & Adventure, Dramas, International Movies|A boy whose illness allows him to float outside his body uses his newfound skill to help a cop take on a madman who's terrorizing New York City.
798|/title/tt4148744/|TV Show|PJ Masks|2016|1||5.7|671||Jacob Ewaniuk, Kyle Breitkopf, Addison Holley|France, United Kingdom|October 1, 2017|TV-Y|Kids' TV|Three 6-year-old kids who live normal lives during the day become superheroes at night, fighting crime as a team known as PJ Masks.
799|/title/tt3914672/|TV Show|The Code|2014|1||7.5|3393||Dan Spielman, Ashley Zukerman, Adele Perovic, Adam Garcia, Chelsie Preston Crayford, Paul Tassone, Dan Wyllie, Lucy Lawless, Aden Young, David Wenham|Australia|October 1, 2017|TV-MA|Crime TV Shows, International TV Shows, TV Dramas|Investigating a deadly car crash, a journalist and his hacker brother stumble into a conspiracy that reaches into the upper echelons of government.
800|/title/tt5271264/|Movie|The Free Man|2016||84|6.1|46|Toa Fraser|Jossi Wells|New Zealand|October 1, 2017|TV-PG|Documentaries, Sports Movies|Olympic freestyle skier Jossi Wells learns the dangerous extreme sport of highlining with help from death-defying daredevils the Flying Frenchies.
801|/title/tt4677578/|Movie|The Lion Woman|2016||118|6.6|996|Vibeke Idsøe|Rolf Lassgård, Kjersti Tveterås, Rolf Kristian Larsen, Ole Johan Skjelbred-Knutsen, Karen-Lise Mynster, Ida Ursin-Holm, Lisa Loven Kongsli, Connie Nielsen, Henrik Mestad, Kåre Conradi, Mathilde Thomine Storm|Norway, Germany|October 1, 2017|TV-PG|Dramas, International Movies|A girl born with a condition that causes abnormal hair growth across her body tries to cope with the challenges of being different.
802|/title/tt0406853/|Movie|The President's Barber|2004||116|6.9|693|Chan-sang Lim|Kang-ho Song, So-ri Moon, Jae-eung Lee, Yeong-jin Jo, Byung-ho Son, Yong-soo park, Seung-soo Ryu, Ju-sang Yun, Gyu-su Jeong, Dal-su Oh|South Korea|October 1, 2017|TV-MA|Comedies, Dramas, International Movies|The personal barber to the president, as well as his wife and only son, get tangled in the political chaos that gripped South Korea in the late 1900s.
803|/title/tt6039532/|Movie|Tokyo Idols|2017||89|6.8|946|Kyoko Miyake||United Kingdom, Canada, Japan|October 1, 2017|TV-14|Documentaries, International Movies, Music & Musicals|This documentary follows J-Pop idol Rio and her predominantly middle-aged fans, and their seemingly transactional interactions.
804|/title/tt5862312/|Movie|Verónica|2017||81|6.2|31460|Carlos Algara, Alejandro Martinez-Beltran|Arcelia Ramírez, Olga Segura, Sofía Garza|Mexico|October 1, 2017|TV-MA|Dramas, Independent Movies, International Movies|A reclusive psychologist agrees to treat a patient – whose therapist is missing – at her remote cabin, where the women test each other's boundaries.
805|/title/tt7073222/|TV Show|What She Put on the Table|2017|1||6.8|16||Amber An, Sun Ke-fang, Chang Yao-jen, Wang Man-chiao, Hans Chung, Chris Lee, Yan Yu-lin, Kiki Chen, Steven Chiang|Taiwan|October 1, 2017|TV-PG|International TV Shows, TV Dramas|Based on the life of TV chef Fu Pei-mei, this drama follows two women – one rich, the other poor – who fortuitously cross paths in 1950s Taiwan.
806|/title/tt5979920/|Movie|Wrong Side Raju|2016||140|8.0|554|Mikhil Musale|Pratik Gandhi, Kimberley Louisa McBeath, Asif Basra, Kavi Shastri, Hetal Puniwala, Ragi Jani, Makarand Shukla, Alok Gagdekar, Jayesh More, Siddharth Randeria, Kenneth Desai|India|October 1, 2017|TV-MA|Dramas, International Movies|The life of a chauffeur and part-time bootlegger takes a turn toward the dramatic when a girl approaches him to buy illicit alcohol.
807|/title/tt0463903/|TV Show|Be with Me|2015|1||7.0|1584||Jason Tsou, Queen Wei, River Huang, Fabien Yang, Tang Chen-Kang, Figaro Tseng|Taiwan|October 1, 2016|TV-14|International TV Shows, Romantic TV Shows, TV Dramas|They were the boy band to beat until fame tore them apart. Ten years later, five friends and an ex-love reunite and find themselves closer than ever.
808|/title/tt8092252/|TV Show|Be with You|2015|1||7.6|2689||Bobby Dou, Peijia Huang, Nylon Chen, Vivi Lee, Edison Wang, Serena Fang|Taiwan|October 1, 2016|TV-14|International TV Shows, Romantic TV Shows, TV Dramas|After reconnecting with their girlhood crushes, two sisters find their lives turned upside down by surprising revelations and romantic intrigue.
809|/title/tt0337926/|Movie|Chatô: The King of Brazil|2015||105|6.1|589|Guilherme Fontes|Marco Ricca, Andrea Beltrão, Letícia Sabatella, Leandra Leal, Gabriel Braga Nunes, Paulo Betti, Marcos Oliveira, Eliane Giardini|Brazil|October 1, 2016|NR|Dramas, International Movies|The romanticized life of media mogul Assis Chateaubriand depicts him as the star of a televised trial, where his passions and achievements are judged.
810|/title/tt0224464/|TV Show|Chewin' the Fat|1999|1||8.2|1072||Ford Kiernan, Greg Hemphill, Karen Dunbar, Mark Cox, Paul Riley|United Kingdom|October 1, 2016|TV-14|British TV Shows, TV Comedies|Petty criminals, dodgy decorators, full-bore Glaswegians and oddball documentary presenters converge in this sketch show that parodies Scottish life.
811|/title/tt6139710/|TV Show|Fall in Love with Me|2014|1||7.1|230||Aaron Yan, Tia Lee, Jack Lee, Katherine Wang, Beatrice Fang, Vince Kao, Chen Bor Jeng|Taiwan|October 1, 2016|TV-14|International TV Shows, Romantic TV Shows, TV Comedies|The head of a struggling ad agency finds herself torn between a hotshot executive and a kind stranger – not realizing they're the same person.
812|/title/tt1659205/|Movie|Harud|2010||100|6.6|201|Aamir Bashir|Mohammad Amir Naji, Shahnawaz Bhat, Shamim Basharat, Salma Ashai, Mudessir Ahmed Khan, Rayes Mohiuddin|India|October 1, 2016|TV-14|Dramas, International Movies|A young Kashmiri man sets out to escape to Pakistan and make sense of his brother's death, but he drifts aimlessly until finding his brother's camera.
813|/title/tt6357262/|TV Show|Love Cheque Charge|2014|1||7.8|35||George Hu, Phoebe Yuan, Hsieh Kun Da, Jay Shih, Smile Weng, Jet Chao, Jessie Chang|Taiwan|October 1, 2016|TV-14|International TV Shows, Romantic TV Shows, TV Comedies|Three years after making a wild promise to a woman in distress, a rigid businessman runs into her again and must decide whether to honor his word.
814|/title/tt6979430/|TV Show|Masha's Spooky Stories|2012|1||5.3|20|||United States, Russia|October 1, 2016|TV-Y|Kids' TV|Masha explains why there's no need to be scared of things like monsters, the dark, going to a new school, thunder and other common childhood fears.
815|/title/tt6352754/|TV Show|Murphy's Law of Love|2015|1||7.3|175||Danson Tang, Chia-ying Lee, Jolin Chien, Jenna Wang, Meng-sheng Shen, Wen-lin Fang, Wei Lin, Phoebe Huang|Taiwan|October 1, 2016|TV-14|International TV Shows, Romantic TV Shows, TV Comedies|An online matchmaker who's convinced she's living under a curse finds her theories on life and love tested when she meets a shrewd divorce expert.
816|/title/tt4412362/|Movie|My Big Night|2015||97|6.0|3579|Álex de la Iglesia|Raphael, Mario Casas, Pepón Nieto, Blanca Suárez, Hugo Silva, Carmen Machi, Luis Callejo, Carlos Areces, Enrique Villén, Santiago Segura, Jaime Ordoñez, Tomás Pozzi, Carolina Bang, Ana Polvorosa, Luis Fernández|Spain|October 1, 2016|TV-MA|Comedies, International Movies|An unemployed man gets a job as an extra at the shooting of a New Year's Eve TV special that's beset by crises and seems to go on forever.
817|/title/tt5474644/|Movie|My Little Pony Equestria Girls: Legend of Everfree|2016||73|6.4|987|Ishi Rudell|Tara Strong, Rebecca Shoichet, Ashleigh Ball, Andrea Libman, Tabitha St. Germain, Cathy Weseluck, Enid-Raye Adams, Brian Doe, Nicole Oliver|United States, Canada|October 1, 2016|TV-Y7|Children & Family Movies, Comedies|The Equestria Girls, human teen counterparts to My Little Pony characters, head to Camp Everfree, where they need a little magic to help save summer.
818|/title/tt4969044/|Movie|Riphagen - The Untouchable|2016||132|7.2|5159|Pieter Kuijpers|Jeroen van Koningsbrugge, Anna Raadsveld, Sigrid ten Napel, Peter Blok, Bob Stoop, Lisa Zweerman, Kay Greidanus, René Kortekaas, Sieger Sloot, Mark Rietman|Netherlands|October 1, 2016|NR|Dramas, International Movies|This biopic profiles Andries Riphagen, a Dutch criminal who blackmailed Jews in hiding during World War II and was responsible for hundreds of deaths.
819|/title/tt0088595/|TV Show|Robotech|1985|1||8.5|3205||Jean-Claude Ballard, Gregory Snegoff, Cam Clarke, Melissa Newman, Tony Oliver, Larry Abraham, Robert Axelrod, Robert V. Barron|United States, Japan|October 1, 2016|TV-MA|Anime Series|When a mysterious spaceship crashes in the Pacific, the people of Earth work to master the science of robotechnology and rebuild the giant fortress.
820|/title/tt0244970/|TV Show|Someone Like You|2015|1||6.1|22566||Kingone Wang, Lorene Ren, Sean Lee, Nita Lei, William Liao|Taiwan|October 1, 2016|TV-14|International TV Shows, Romantic TV Shows, TV Dramas|After losing his sight and his fiancee in an accident, a man hires a caregiver who mysteriously sounds – and looks – just like his late girlfriend.
821|/title/tt2614722/|Movie|Umrika|2015||96|6.6|1050|Prashant Nair|Suraj Sharma, Tony Revolori, Smita Tambe, Adil Hussain, Rajesh Tailang, Prateik Babbar, Pramod Pathak, Amit Sial, Sauraseni Maitra|India|October 1, 2016|TV-14|Dramas, Independent Movies, International Movies|An ambitious man leaves his small Indian village for America. But when his letters to home stop coming, his brother sets out on his own adventure.
822|/title/tt5116896/|Movie|Unchained: The Untold Story of Freestyle Motocross|2016||92|7.9|209|Paul Taublieb, Jon Freeman|Josh Brolin|United States|October 1, 2016|NR|Documentaries, Sports Movies|This adrenaline-rush documentary traces the rise of freestyle motocross, arguably the world's most extreme sport, and spotlights its pioneers.
823|/title/tt2767948/|Movie|Welcome Mr. President|2013||99|6.2|2463|Riccardo Milani|Claudio Bisio, Kasia Smutniak, Beppe Fiorello, Remo Girone, Massimo Popolizio, Cesare Bocci, Omero Antonutti, Michele Alhaique, Franco Ravera, Patrizio Rispo, Piera Degli Esposti, Gianni Cavina|Italy|October 1, 2016|TV-14|Comedies, International Movies|When frustrated politicians name a historical figure as the next president, an honest, humble man by the same name suddenly becomes Italy's leader.
824|/title/tt6289504/|TV Show|When I See You Again|2015|1||7.6|52||Jasper Liu, Mandy Wei, Jet Chao, Ivy Shao, Tina Chou, Kao Meng-Chieh|Taiwan|October 1, 2016|TV-14|International TV Shows, Romantic TV Shows, TV Comedies|On a visit to his hometown, a rich bachelor seeks revenge on the woman who broke his heart 10 years ago. But his plan doesn't go as expected.
825|/title/tt0096179/|Movie|A Stoning in Fulham County|1988||95|5.8|270|Larry Elikann|Ken Olin, Jill Eikenberry, Maureen Mueller, Gregg Henry, Nicholas Pryor, Noble Willingham, Peter Michael Goetz, Ron Perlman, Theodore Bikel, Olivia Burnette, Bill Allen, Brad Pitt|United States|October 1, 2011|NR|Dramas|After reckless teens kill an Amish child, a prosecutor attempts to bring the youths to justice despite the condemnation he faces from the community.
826|/title/tt0090589/|Movie|Adam: His Song Continues|1986||96|7.1|153|Robert Markowitz|Daniel J. Travanti, JoBeth Williams, Richard Masur, Martha Scott, Paul Regina|United States|October 1, 2011|NR|Dramas|After their child was abducted and murdered, John and Reve Walsh fought to raise national awareness of the problem of missing children.
827|/title/tt0091106/|Movie|Hard Lessons|1986||94|6.1|639|Eric Laneuville|Denzel Washington, Lynn Whitfield, Richard Masur, Akosua Busia|United States|October 1, 2011|NR|Dramas|This drama based on real-life events tells the story of George McKenna, the tough, determined new principal of a notorious Los Angeles high school.
828|/title/tt0099396/|Movie|In Defense of a Married Man|1990||94|5.6|115|Joel Oliansky|Judith Light, Michael Ontkean, Jerry Orbach, Pat Corley, Nicholas Campbell, John Colicos, Cynthia Sikes, Johnny Galecki|United States|October 1, 2011|NR|Dramas|A lawyer's husband is having an affair. When his mistress is found dead, he becomes the prime suspect – and his wife must take charge of his defense.
829|/title/tt0095945/|Movie|Quiet Victory: The Charlie Wedemeyer Story|1988||93|7.7|94|Roy Campanella II|Pam Dawber, Michael Nouri, Bess Meyer, Peter Berg, James Handy, Kyle Chandler|United States|October 1, 2011|TV-PG|Dramas, Sports Movies|When high school football coach Charlie Wedemeyer is diagnosed with Lou Gehrig's disease, he perseveres in leading his team despite becoming disabled.
830|/title/tt0094052/|Movie|Strange Voices|1987||96|6.5|277|Arthur Allan Seidelman|Nancy McKeon, Valerie Harper, Stephen Macht, Tricia Leigh Fisher, Millie Perkins|United States|October 1, 2011|NR|Dramas|When their college-age daughter suddenly begins acting erratically and is diagnosed with schizophrenia, a desperate couple seeks treatment for her.
831|/title/tt0098237/|Movie|The Ryan White Story|1989||94|7.4|690|John Herzfeld|Judith Light, Lukas Haas, Michael Bowen, Nikki Cox, George Dzundza, Valerie Landsburg, Sarah Jessica Parker, Mitchell Ryan|United States|October 1, 2011|TV-PG|Dramas|After contracting HIV from a tainted blood treatment, teenaged hemophiliac Ryan White is forced to fight for his right to attend public school.
832|/title/tt0096286/|Movie|Too Young the Hero|1988||94|6.9|370|Buzz Kulik|Ricky Schroder, Jon DeVries, Debra Mooney, Mary-Louise Parker, Christopher Curry, Rick Warner, Tom Wood|United States|October 1, 2011|NR|Dramas|Twelve-year-old Calvin manages to join the navy and serves in the battle of Guadalcanal. But when his age is revealed, the boy is sent to the brig.
833|/title/tt0100848/|Movie|Unspeakable Acts|1990||95|6.2|313|Linda Otto|Jill Clayburgh, Brad Davis, Sam Behrens|United States|October 1, 2011|NR|Dramas|Laurie and Joseph are doctors who interview sexually abused children. With a lot of energy they track down a pedophile who has abused many toddlers.
834|/title/tt0102537/|Movie|Victim of Beauty|1991||93|5.9|245|Roger Young|William Devane, Jeri Ryan, Michele Abrams, Nick Searcy, Linda Pierce, J. Don Ferguson, Butch Slade, Joyce Bowden-Kirby|United States|October 1, 2011|NR|Dramas, Thrillers|A beauty pageant winner is stalked by a serial killer who kidnaps her sister and torments her family in this thriller based on a shocking true story.
835|/title/tt1305854/|Movie|All's Well, End's Well (2009)|2009||99|4.8|405|Vincent Kok|Louis Koo, Sandra Ng Kwan Yue, Raymond Wong, Ronald Cheng, Yao Chen, Guo Tao, Heung Kam Lee, Chun Chau Ha, Miki Shum|Hong Kong|November 9, 2018|TV-14|Comedies, International Movies, Romantic Movies|Bound by a family rule that forbids him from marrying until his stubborn sister gets hitched, a bachelor enlists the help of a love guru to woo her.
836|/title/tt6805354/|Movie|Gabriel and the Mountain|2017||132|7.0|899|Fellipe Barbosa|João Pedro Zappa, Caroline Abras, Alex Alembe, Leonard Siampala, Tony B. Lesika, John Goodluck, Rashidi Athuman, Toney Montana, George Ngandu, Rhosinah Sekeleti, Luke Mpata, Lewis Gadson, Manuela Pacq|Brazil, France|November 9, 2018|TV-MA|Dramas, Independent Movies, International Movies|In a drama based on a true story, Brazilian backpacker Gabriel Buchmann spends his gap year exploring Africa. Why does he die in the Malawi mountains?
837|/title/tt5075584/|Movie|Lommbock|2017||106|6.8|2599|Christian Zübert|Lucas Gregorowicz, Moritz Bleibtreu, Louis Hofmann, Wotan Wilke Möhring, Alexandra Neldel, Melanie Winigir, Mavie Hörbiger, Dar Salim, Elmar Wepper, Antoine Monot Jr.|Germany|November 9, 2018|TV-MA|Comedies, International Movies|After finding love in drug-free Dubai, Stefan returns to Germany to grab documents for his wedding. But old buddy Kai's bad habits complicate things.
838|/title/tt6055498/|TV Show|Love O2O|2016|1||8.0|1108||Shuang Zheng, Yang Yang, Rachel Momo, Bai Yu, Zheng Yecheng, Zhang He|China|November 9, 2018|TV-PG|International TV Shows, Romantic TV Shows, TV Dramas|When a computer-science major gets dumped by her “husband” in an online role-playing game, she attracts a new proposal from the game’s top player.
839|/title/tt7440274/|TV Show|Medal of Honor|2018|1||8.4|1136||Oliver Hudson, Ben Schwartz, Paul Wesley, Aldis Hodge, Jonny Weston, Joseph Cross, Jake Abel, Derek Mio|United States|November 9, 2018|TV-MA|Docuseries, TV Dramas|Honoring service members whose courage merited the awarding of a Medal of Honor, this docudrama series re-creates their inspiring true stories.
840|/title/tt6679794/|Movie|Outlaw King|2018||122|6.9|51815|David Mackenzie|Chris Pine, Aaron Taylor-Johnson, Florence Pugh, Billy Howle, Sam Spruell, Tony Curran, Callan Mulvey, James Cosmo, Stephen Dillane|United Kingdom, United States|November 9, 2018|R|Action & Adventure, Dramas|In 14th-century Scotland, Robert the Bruce claims the crown and leads a fierce uprising to win back the country's independence from English rule.
841|/title/tt8912244/|TV Show|Super Drags|2018|1||5.6|1213||Fernando Mendonça, Sérgio Cantú, Wagner Follare, Pabllo Vittar, Silvetty Montilla, Rapha Vélez, Sylvia Salustti, Guilherme Briggs|Brazil|November 9, 2018|TV-MA|International TV Shows, TV Comedies|In this adult animated series, three gay co-workers lead double lives as drag queen superheroes, saving the LGBTQ community from evil nemeses.
842|/title/tt8560918/|TV Show|The Queen of Flow|2018|1||7.7|417||Carolina Ramírez, Carlos Torres, Andrés Sandoval, Adriana Arango, Mabel Moreno, Luis Alfredo Velasco, Pacho Rueda, Diana Wiswell, Mariana Garzón, Kiño, Sebastián Silva, Mariana Gómez, María José Vargas, Guillermo Blanco, Juan Manuel Restrepo, Alejandro Otero, David Ojalvo|Colombia|November 9, 2018|TV-14|Crime TV Shows, International TV Shows, Spanish-Language TV Shows|Seventeen years after being wrongly imprisoned, a talented songwriter seeks justice against the men who caused her downfall and killed her family.
843|/title/tt4113078/|TV Show|Westside|2018|1||8.0|399|||United States|November 9, 2018|TV-MA|Reality TV|Nine struggling musicians share the spotlight in this deeply personal reality series about the challenges and thrills of staging a Hollywood showcase.
844|/title/tt5038858/|TV Show|Case|2015|1||7.2|1758||Steinunn Ólína Þorsteinsdóttir, Magnús Jónsson, Þorsteinn Bachmann, Jóhanna Vigdís Arnardóttir, Birna Rún Eiríksdóttir, Elma Stefania Agustsdottir, Bergur Þór Ingólfsson, Halldóra Geirharðsdóttir, Arnar Jónsson, Davíð Freyr Þórunnarson, Björn Stefánsson, Nína Dögg Filippusdóttir, Hjortur Jóhann Jónsson|Iceland|November 9, 2016|TV-MA|Crime TV Shows, International TV Shows, TV Dramas|A smart lawyer whose drinking and recklessness send him on a path of self-destruction finds new purpose investigating a teenager's apparent suicide.
845|/title/tt9103932/|TV Show|Greatest Events of WWII in Colour|2019|1||8.8|2035|||United Kingdom|November 8, 2019|TV-14|British TV Shows, Docuseries, International TV Shows|From the attack on Pearl Harbor to D-Day, the most pivotal events of World War II come to life in this vivid docuseries featuring colorized footage.
